communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,retry_attempts,retry_recovered,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,2177,44.1091,39.6138,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cc4ffff4cc43c2d,19225,196608,0,1784917070.4912605,0103000000204412
not mapped,True,,,3,2178,44.1453,39.6006,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c2bffff4c2ba876,19226,196608,0,1784917070.6052861,0103000000204412
not mapped,True,,,3,2179,43.9732,39.623,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d12ffff4d12f420,19227,196608,0,1784917070.7199054,0103000000204412
not mapped,True,,,3,2180,44.3782,39.8498,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d7effff4d7e6404,19229,196608,0,1784917070.835635,0103000000204412
not mapped,True,,,3,2181,44.3776,39.9846,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d08ffff4d082c29,19230,196608,0,1784917070.9496922,0103000000204412
not mapped,True,,,3,2182,44.962,40.5839,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e38ffff4e386cfa,19231,196608,0,1784917071.062717,0103000000204412
not mapped,True,,,3,2183,44.1702,39.5669,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c24ffff4c24bc73,19232,196608,0,1784917071.177627,0103000000204412
not mapped,True,,,3,2184,44.1181,39.5788,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e2effff4e2ea4f7,19233,196608,0,1784917071.2911854,0103000000204412
not mapped,True,,,3,2185,44.1475,39.596,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5048ffff504826cb,19234,196608,0,1784917071.40521,0103000000204412
not mapped,True,,,3,2186,43.9701,39.5912,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fbdffff4fbd60c6,19236,196608,0,1784917071.5197752,0103000000204412
not mapped,True,,,3,2187,44.5962,40.1645,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fd2ffff4fd2f4e3,19237,196608,0,1784917071.6333325,0103000000204412
not mapped,True,,,3,2188,44.5549,40.0452,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4db3ffff4db38841,19238,196608,0,1784917071.7478874,0103000000204412
not mapped,True,,,3,2189,44.1373,39.5731,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4dc4ffff4dc43c6c,19239,196608,0,1784917071.862475,0103000000204412
not mapped,True,,,3,2190,43.8815,39.4812,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ca3ffff4ca3480f,19240,196608,0,1784917071.975604,0103000000204412
not mapped,True,,,3,2191,43.9774,39.5919,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c74ffff4c747c43,19241,196608,0,1784917072.0876265,0103000000204412
not mapped,True,,,3,2192,44.1585,39.5862,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f6cffff4f6c5c88,19243,196608,0,1784917072.2025154,0103000000204412
not mapped,True,,,3,2193,44.5779,40.0156,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4efcffff4efc9cb8,19244,196608,0,1784917072.3210714,0103000000204412
not mapped,True,,,3,2194,44.5556,40.0212,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f55ffff4f55009f,19245,196608,0,1784917072.434597,0103000000204412
not mapped,True,,,3,2195,44.5841,40.1762,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4bfaffff4bfa97bf,19246,196608,0,1784917072.5492084,0103000000204412
not mapped,True,,,3,2196,44.6504,40.1668,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4cfcffff4cfc9c3a,19247,196608,0,1784917072.664237,0103000000204412
not mapped,True,,,3,2197,44.1442,39.6045,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f05ffff4f05c0af,19248,196608,0,1784917072.780129,0103000000204412
not mapped,True,,,3,2198,44.1473,39.5889,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ee7ffff4ee7b8b1,19250,196608,0,1784917072.8961828,0103000000204412
not mapped,True,,,3,2199,44.5562,40.0421,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d1bffff4d1be827,19251,196608,0,1784917073.0097592,0103000000204412
not mapped,True,,,3,2200,44.1179,40.0065,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e23ffff4e2348f3,19252,196608,0,1784917073.1233146,0103000000204412
not mapped,True,,,3,2201,44.1765,39.998,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b68ffff4b68afcf,19253,196608,0,1784917073.2384534,0103000000204412
not mapped,True,,,3,2202,44.0882,39.5392,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d56ffff4d56041c,19254,196608,0,1784917073.3520107,0103000000204412
not mapped,True,,,3,2203,44.1316,39.5891,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e33ffff4e3388fc,19255,196608,0,1784917073.4675398,0103000000204412
not mapped,True,,,3,2204,44.1356,39.5919,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ed4ffff4ed4fca0,19257,196608,0,1784917073.5802772,0103000000204412
not mapped,True,,,3,2205,44.4228,40.0161,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b22ffff4b22b7f6,19258,196608,0,1784917073.6949553,0103000000204412
not mapped,True,,,3,2206,44.1364,40.1726,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4afcffff4afc9ffc,19259,196608,0,1784917073.8105068,0103000000204412
not mapped,True,,,3,2207,43.9645,39.5742,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d92ffff4d92f45e,19260,196608,0,1784917073.924907,0103000000204412
not mapped,True,,,3,2208,44.9873,40.1734,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4de6ffff4de64472,19261,196608,0,1784917074.0384312,0103000000204412
not mapped,True,,,3,2209,44.087,39.5658,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b4affff4b4ad7d1,19262,196608,0,1784917074.1516206,0103000000204412
not mapped,True,,,3,2210,44.1657,39.5772,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49a5ffff49a54308,19264,196608,0,1784917074.2651474,0103000000204412
not mapped,True,,,3,2211,44.2026,40.1686,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff49d0ffff49d00f24,19265,196608,0,1784917074.3801696,0103000000204412
not mapped,True,,,3,2212,44.5613,40.0095,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d10ffff4d100c21,19266,196608,0,1784917074.4930022,0103000000204412
not mapped,True,,,3,2213,44.0017,39.6207,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c24ffff4c24bc73,19267,196608,0,1784917074.6072876,0103000000204412
not mapped,True,,,3,2214,43.9925,39.5747,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a75ffff4a758385,19268,196608,0,1784917074.7217755,0103000000204412
not mapped,True,,,3,2215,44.1406,39.6039,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d7dffff4d7d6005,19269,196608,0,1784917074.835368,0103000000204412
not mapped,True,,,3,2216,44.1439,39.5939,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f77ffff4f777881,19271,196608,0,1784917074.9503636,0103000000204412
not mapped,True,,,3,2217,44.5672,40.0204,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e78ffff4e786cc5,19272,196608,0,1784917075.0647278,0103000000204412
not mapped,True,,,3,2218,44.4535,40.0646,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4dc8ffff4dc82c68,19273,196608,0,1784917075.1804085,0103000000204412
not mapped,True,,,3,2219,43.9759,39.5903,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4eb0ffff4eb08c83,19274,196608,0,1784917075.2958694,0103000000204412
not mapped,True,,,3,2220,44.1345,39.6425,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4da1ffff4da1b04f,19275,196608,0,1784917075.4103932,0103000000204412
not mapped,True,,,3,2221,44.5529,39.5911,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e09ffff4e09d0ea,19276,196608,0,1784917075.5227454,0103000000204412
not mapped,True,,,3,2222,44.0236,39.4804,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d26ffff4d264433,19278,196608,0,1784917075.6373458,0103000000204412
not mapped,True,,,3,2223,44.0705,40.1203,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4c1bffff4c1be866,19279,196608,0,1784917075.7528965,0103000000204412
not mapped,True,,,3,2224,44.1321,40.2442,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a20ffff4a204fb6,19280,196608,0,1784917075.8690152,0103000000204412
not mapped,True,,,3,2225,44.549,40.1838,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4a39ffff4a3993be,19281,196608,0,1784917075.9820368,0103000000204412
not mapped,True,,,3,2226,44.0199,39.4816,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4beeffff4beea7b3,19282,196608,0,1784917076.0955875,0103000000204412
not mapped,True,,,3,2227,43.9707,39.6118,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e72ffff4e7274c3,19283,196608,0,1784917076.2106888,0103000000204412
not mapped,True,,,3,2228,44.1223,39.5763,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d4bffff4d4b2817,19285,196608,0,1784917076.3249264,0103000000204412
not mapped,True,,,3,2229,44.1322,40.1724,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4b67ffff4b67bbca,19286,196608,0,1784917076.4393737,0103000000204412
not mapped,True,,,3,2230,44.5432,39.9878,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff494affff494ad753,19287,196608,0,1784917076.5525758,0103000000204412
not mapped,True,,,3,2231,44.1165,39.5755,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f2fffff4f2f58b6,19288,196608,0,1784917076.6671638,0103000000204412
not mapped,True,,,3,2232,43.9804,39.6098,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff500fffff500fd2f6,19289,196608,0,1784917076.7813504,0103000000204412
not mapped,True,,,3,2233,43.9725,39.5672,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f55ffff4f55009f,19290,196608,0,1784917076.8965058,0103000000204412
not mapped,True,,,3,2234,43.9766,39.5915,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f8dffff4f8d20d6,19292,196608,0,1784917077.0107121,0103000000204412
not mapped,True,,,3,2235,44.5729,40.0197,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4e4affff4e4ad4d4,19293,196608,0,1784917077.1238148,0103000000204412
not mapped,True,,,3,2236,44.0386,40.1678,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4f37ffff4f3778be,19294,196608,0,1784917077.239007,0103000000204412
not mapped,True,,,3,2237,44.0537,40.0826,,,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4d81ffff4d813050,19295,196608,0,1784917077.3535259,0103000000204412
